坦 然 面 对 质 疑 ， 尊 重 客 观 规 律
通 过 传 感 器 感 知 到 的 人 类 交 互 信 息 来 增 强 在 线 社 会 关 系 网 社 区 建 设
基 于 P e t r i 网 模 型 检 测 工 具 以 及 高 级 P e t r i 网 的 模 型 检 测
首 先 ， 云 模 式 必 须 基 于 公 共 载 体 在 一 个 较 大 的 公 共 环 境 中 存 在 。
建 模 及 模 型 应 用 例 1 ： 基 于 突 发 数 据 包 到 达 模 型 的 自 适 应 睡 眠 策 略
取 得 了 网 络 化 软 件 复 杂 性 度 量 、 动 力 学 行 为 和 协 同 性 理 论 研 究 成 果
“ 学 术 研 究 尤 其 是 应 用 研 究 如 果 不 和 工 程 相 结 合 就 是 无 源 之 水 。 ”
S O P H O N B M 1 6 8 0 ： 比 特 大 陆 第 一 代 深 度 学 习 计 算 芯 片
逼 近 推 理 （ A p p r o x i m a t e R e a s o n i n g ） 方 法
建 议 三 ： 在 对 个 人 评 价 时 ， 应 弱 化 个 性 、 人 际 关 系 等 非 技 术 因 素
时 域 拉 伸 （ T i m e - s c a l e M o d i f i c a t i o n ）
完 美 性 维 护 （ P e r f e c t i v e M a i n t e n a n c e ）
纠 正 性 维 护 （ C o r r e c t i v e M a i n t e n a n c e ）
预 防 性 维 护 （ P r e v e n t i v e M a i n t e n a n c e ）
在 新 一 代 信 息 技 术 需 求 的 契 机 下 ， 如 何 继 续 实 现 数 据 库 的 自 主 创 新
对 策 三 ： 建 立 软 件 产 业 结 构 模 式 / 组 织 模 式 ， 面 向 需 求 培 育 人 才 。
特 邀 主 题 报 告 （ k e y n o t e p r e s e n t a t i o n s ）
可 扩 展 性 与 时 效 奖 ： 利 用 高 可 扩 展 深 度 学 习 方 法 理 解 极 端 天 气 事 件
非 等 效 控 制 ( N o n e q u i v a l e n t C o n t r o l )
可 视 化 与 可 视 分 析 新 方 法 被 广 泛 引 入 ， 大 幅 度 提 高 大 数 据 分 析 效 能
第 三 个 诚 意 ： 是 你 做 完 产 品 之 后 ， 能 不 能 定 一 个 有 诚 意 的 价 格 。
美 国 国 家 科 学 基 金 会 的 计 算 机 科 学 技 术 研 究 需 要 考 虑 技 术 转 移 吗 ？
解 决 了 命 题 投 影 时 序 逻 辑 P P T L 的 判 定 性 、 表 达 性 和 复 杂 性 问 题
《 结 合 深 度 相 机 和 可 穿 戴 压 力 传 感 器 的 全 肢 体 体 感 识 别 和 动 态 捕 捉 》
M P I W i z ： 针 对 并 行 M P I 程 序 的 分 组 再 现 重 演 的 虚 拟 执 行 方 法
如 何 向 用 户 提 供 按 需 定 制 H P C 环 境 ， 同 时 保 持 对 遗 留 程 序 的 支 持 ？
生 物 数 据 样 本 的 多 层 面 特 征 刻 画 和 模 式 识 别 — — 围 魏 救 赵 ， 李 代 桃 僵
多 策 略 融 合 的 机 器 翻 译 ( h y b r i d & s t r a t e g y M T ,
建 模 及 模 型 应 用 例 2 ： 实 际 无 线 传 感 器 网 络 器 件 的 能 耗 模 型 及 其 应 用
等 保 和 关 保 条 例 有 望 出 台 ， 并 进 一 步 推 动 网 络 安 全 产 业 生 态 蓬 勃 向 好
结 构 化 损 失 函 数 是 我 们 将 模 型 化 知 识 用 于 深 度 学 习 输 出 端 的 有 效 方 式
存 在 问 题 ： 数 据 服 务 形 式 单 一 ， 缺 少 强 健 的 干 扰 型 数 据 服 务 定 价 机 制
C 1 设 计 与 演 化 （ D e s i g n a n d E v o l u t i o n ）
动 态 异 构 多 核 系 统 的 C P U 差 异 性 和 在 线 快 速 重 构 需 要 新 的 抽 象 模 型
C M - 1 : 1 级 儿 童 机 器 （ 0 ~ 1 岁 ） ： 视 觉 、 听 觉 和 运 动 过 程 结 构
从 现 代 服 务 业 的 布 局 来 看 ， 各 个 国 家 纷 纷 开 展 了 新 一 代 互 联 网 的 研 究
复 杂 度 不 断 增 加 （ I n c r e a s i n g C o m p l e x i t y ）
应 用 主 题 （ i n d u s t r i a l a n d g o v e r n m e n t
为 社 会 和 人 类 的 幸 福 作 出 贡 献 ， 承 认 所 有 人 都 是 计 算 的 利 益 相 关 者 。
对 计 算 机 系 统 及 其 影 响 进 行 全 面 彻 底 的 评 估 ， 包 括 分 析 可 能 的 风 险 。
加 快 推 进 智 能 系 统 带 外 脆 弱 性 研 究 ， 建 立 健 & 全 带 外 脆 弱 性 理 论 体 系
S t a c k M i n e — — 基 于 大 规 模 运 行 时 数 据 的 操 作 系 统 性 能 分 析
边 缘 用 户 网 络 各 种 动 态 行 为 直 接 影 响 到 互 联 网 全 局 路 由 系 统 的 可 扩 展 性
模 式 1 .
影 像 社 会 网 络 （ i m a g e r y s o c i a l n e t w o r k s ）
基 于 H a d o o p 和 M a p R e d u c e 的 快 速 索 引 及 响 应 方 案
少 量 正 例 样 本 ， 大 量 无 标 注 样 本 下 的 模 式 识 别 — — 抛 砖 引 玉 ， 以 逸 待 劳
将 精 简 指 令 集 计 算 机 作 为 免 费 、 开 放 的 指 令 集 体 系 结 构 风 格 的 案 例 分 析
将 R I S C - V 作 为 免 费 、 开 放 的 R I S C 指 令 集 体 系 结 构 的 案 例 分 析
最 早 提 出 把 编 程 语 言 当 作 “ 计 算 机 语 言 ” 的 学 者 ， 观 点 已 经 有 所 改 变 。
S t a c k O v e r f l o w ： 群 智 协 同 编 辑 行 为 的 权 衡 分 析 与 理 解
识 别 可 达 状 态 做 测 试 替 换 / 抽 取 ， 或 识 别 非 法 状 态 进 行 带 约 束 测 试 生 成
采 用 大 规 模 计 算 机 阵 列 计 算 ， 提 供 语 义 数 据 处 理 的 并 行 计 算 与 推 理 技 术
语 境 上 下 文 推 理 （ C o n t e x t u a l R e a s o n i n g ） 方 法
如 何 进 一 步 提 高 算 法 的 并 行 度 ， 充 分 利 用 G P U 、 多 机 并 行 的 计 算 资 源
脑 电 ( e l e c t r o e n c e p h a l o g r a m , E E G ) 信 号
依 托 平 台 : N o l o s e r i n a w i n n i n g t e a m
霍 尔 （ C . A . R . & H O A R E ） ： 《 计 算 机 程 序 设 计 的 公 理 基 础 》
K E Y W O R D P A L K A 实 验 平 台 支 持 下 的 关 键 字 竞 价 研 究 与 决 策
工 程 ( E n g i n e e r i n g ) ， 核 心 技 术 产 生 于 产 品 研 & 发 的 过 程
工 艺 设 计 工 具 包 ( P r o c e s s d e s i g n k i t s )
北 京 大 学 互 联 网 安 全 技 术 北 京 市 重 点 实 验 室 基 于 云 计 算 的 并 行 漏 洞 挖 掘
静 态 验 证 ( s t a t i c a l l y v a l i d a t e ) 配 置 变 更
计 算 远 征 探 索 （ E x p e d i t i o n s i n & C o m p u t i n g ）
V e r a c o d e 集 成 了 二 进 制 静 态 分 析 引 擎 等 组 件 的 云 漏 洞 分 析 平 台
看 来 数 据 库 中 引 用 数 被 低 估 最 可 能 是 使 用 了 差 劲 的 引 用 解 析 技 术 引 起 的 。
改 进 S k y p e 和 W i n d o w s L i v e & M e s s e n g e r 的 方 法
基 于 参 数 服 务 器 ( P a r a m e t e r S e r v e r , P S ) 的 架 构
C C F I T 企 业 年 度 杰 出 人 物 奖 和 C C F I T 企 业 年 度 创 新 技 术 奖 。
定 义 1 ： 图 结 构 数 据 （ G r a p h - s t r u c t u r e d D a t a ）
我 国 大 数 据 发 展 最 主 要 的 推 动 者 是 大 型 互 联 网 公 司 、 政 府 机 构 、 创 业 公 司
雾 计 算 ( F o g & C o m p u t i n g ) — — 连 接 云 和 边 缘 节 点 的 学 派
Q 2 ： 如 果 用 关 系 数 据 库 ， 什 么 是 好 的 关 系 数 据 库 模 式 ？
结 束 与 退 出 阶 段 （ P h a s e - o u t a n d C l o s e d o w n ）
考 特 （ E . F . & C O D D ） ： 《 大 型 共 享 数 据 库 中 的 关 系 型 数 据 模 型 》
美 国 高 技 术 产 品 出 口 占 世 界 的 份 额 以 飞 机 最 多 ， 但 出 口 值 以 I C T 最 高
个 性 化 数 据 往 往 与 用 户 的 交 互 事 件 有 关 ， 或 在 时 间 维 度 上 具 有 某 种 规 律 性
A . 布 罗 德 和 M . 米 特 增 马 赫 ： 《 B l o o m 过 滤 器 的 网 络 应 用 ： 综 述 》
高 效 的 索 引 （ I n d e x i n g ） 技 术 可 以 极 大 地 减 少 语 义 数 据 的 查 询 开 销
皮 肤 电 ( G a l v a n i c S k i n R e s p o n s e , G S R ) 信 号
图 灵 3 （ A .
域 名 系 统 和 根 服 务 器 管 理 : 寻 求 域 名 系 统 国 际 化 ， 主 张 关 键 资 源 的 共 同 管 理
双 目 交 叠 技 术 （ P a r t i a l & b i n o c u l a r o v e r l a p ）
理 论 与 实 际 的 失 衡 （ t h e n i c e t h e o r y s y n d r o m ）
为 了 确 保 系 统 核 心 功 能 的 正 常 运 行 ， 需 要 运 维 机 构 、 分 销 机 构 和 用 户 的 参 与
推 进 带 外 脆 弱 性 检 测 工 具 的 设 计 落 地 ， 构 建 保 障 智 能 系 统 安 全 的 关 键 防 线
通 信 管 理 层 （ C o m m u n i c a t i o n M a n a g e m e n t ， C M ）
《 P a r a l l e l i c i o u s : 基 于 任 务 规 划 的 G P U 动 态 负 载 系 统 》
如 何 向 用 户 提 供 更 为 灵 活 的 服 务 模 式 、 更 高 级 别 的 自 主 管 理 计 算 资 源 的 能 力 ？
搜 索 引 擎 优 化 、 网 络 垃 圾 信 息 制 造 者 （ W e b S p a m m e r ） 和 垃 圾 信 息
丰 富 的 图 像 扰 动 是 我 们 将 关 于 图 像 的 先 验 知 识 用 于 深 度 学 习 输 入 端 的 有 效 手 段
虚 拟 力 算 法 （ V i r t u a l & F o r c e & A l g o r i t h m ， V F A ）
就 《 现 代 科 学 技 术 知 识 词 典 》 [ 3 ] 中 关 于 “ 计 算 机 语 言 ” 词 义 解 释 的 讨 论 。
开 发 使 人 们 可 以 更 方 便 地 比 较 不 同 技 术 途 径 并 重 现 实 验 结 果 的 方 法 学 和 资 料 库
数 据 激 增 、 蕴 涵 极 大 的 价 值 等 待 开 发 ， 语 义 内 容 的 提 供 和 语 义 搜 索 崭 露 头 角
熟 悉 度 守 恒 （ C o n s e r v a t i o n o f F a m i l i a r i t y ）
软 件 故 障 模 型 的 研 究 取 得 了 重 大 突 破 ， 面 向 故 障 模 型 的 软 件 测 试 工 具 应 运 而 生
基 于 组 播 的 切 换 ( M u l t i c a s t - b a s e d H a n d o f f )
双 目 分 视 技 术 （ D i c h o p t i c a r e a o f i n t e r e s t ）
F E T ( F u t u r e & E m e r g e n c e T e c h n o l o g y ) 项 目
首 先 ， 构 建 有 效 的 “ 计 算 思 维 ” 与 “ 系 统 思 维 ” 型 培 养 目 标 ， 优 化 课 程 体 系 。
为 了 确 保 价 格 稳 定 性 ， 需 要 运 维 机 构 、 储 备 机 构 、 公 证 机 构 和 监 管 机 构 的 参 与
多 媒 体 社 会 网 络 （ m u l t i m e d i a s o c i a l n e t w o r k s ）
N . G . & 达 菲 尔 德 和 M .
摩 尔 · 哈 克 尔 波 特 尔 和 阿 伦 · 唐 尼 ： 《 利 用 进 程 寿 命 分 布 来 实 现 动 态 负 载 均 衡 》
互 联 网 、 金 融 、 健 康 保 持 热 度 ， 智 慧 城 市 、 企 业 数 据 化 、 工 业 大 数 据 是 新 增 长 点
云 计 算 ( C l o u d & C o m p u t i n g ) — — 面 向 资 源 虚 拟 化 服 务 的 学 派
边 & 缘 计 & 算 ( E d g e C o m p u t i n g ) — — 面 向 边 缘 结 构 的 学 派
众 智 计 算 ( C r o w d & C o m p u t i n g ) — — 面 向 众 体 智 能 计 算 的 学 派
C 2 编 制 与 控 制 （ O r c h e s t r a t i o n a n d C o n t r o l ）
C 3 监 控 与 评 估 （ M o n i t o r i n g a n d A s s e s s m e n t ）
本 体 模 块 化 （ O n t o l o g i c a l M o d u l a r i z a t i o n ） 方 法
软 件 即 服 务 （ S o f t w a r e a s a S e r v i c e ， S a a S ） 应 用
因 循 守 旧 （ T h e b u s i n e s s a s u s u a l & s y n d r o m ）
推 动 脆 弱 性 量 化 评 估 标 准 建 设 ， 将 带 外 脆 弱 & 性 测 试 纳 入 智 能 系 统 出 厂 安 全 合 规
认 为 网 络 节 点 之 间 的 弱 耦 合 关 系 挑 战 了 图 灵 机 的 计 算 模 型 的 观 点 是 没 有 充 分 理 由 的
分 散 计 算 ( D i s p e r s e d & C o m p u t i n g ) — — 面 向 分 散 控 制 的 学 派
C M - 0 : 0 级 儿 童 机 器 （ 初 生 ） ： 具 有 学 习 、 目 标 导 向 行 为 、 生 存 和 情 感 的 结 构
I E E E V I S 主 题 演 讲 ( K e y n o t e a n d C a p s t o n e )
现 代 服 务 业 在 全 球 范 围 迅 猛 发 展 ， 服 务 业 比 重 上 升 ， 成 为 经 济 主 体 核 动 力 源 泉 。
迪 杰 克 斯 特 拉 （ E . W . & D I J K S T R A ） : 《 G o t o 语 句 危 害 性 的 思 考 》
从 容 器 技 术 开 始 ， 开 源 不 再 是 商 用 软 件 的 简 单 模 仿 ， 而 是 开 始 引 领 行 业 发 展 方 向 。
其 次 ， 重 视 “ 计 算 机 系 统 导 论 ” 课 程 的 建 设 ， 将 其 打 造 成 核 心 课 程 或 总 结 性 课 程 。
T . G . & 格 里 芬 、 F . B . & 夏 普 德 和 G & 威 尔 丰 ： 《 稳 定 路 径 问 题 与 域 间 路 由 》
最 坏 / 最 佳 覆 盖 （ W o r s t a n d B e s t - C a s e C o v e r a g e ）
普 适 计 算 ( P e r v a s i v e & C o m p u t i n g ) — — 面 向 人 本 计 算 的 学 派
物 联 网 成 为 趋 势 ， C P S 技 术 成 为 研 究 热 & 点 与 重 心 ， 交 互 方 式 与 体 验 得 到 极 大 提 升
物 端 计 算 ( T h i n g s & C o m p u t i n g ) — — 面 向 边 缘 终 端 体 系 结 构 的 学 派
建 议 二 ： 奖 励 应 突 出 提 出 原 创 性 思 想 的 个 人 ， 不 宜 过 度 关 注 团 队 的 累 积 性 生 产 力 指 标
步 骤 2 ： 调 研 领 域 最 前 沿 的 方 法 与 技 术 ( s t a t e o f t h e a r t )
统 一 通 信 技 术 融 合 各 种 通 信 手 段 ， 普 适 服 务 渗 透 在 无 所 不 在 的 网 络 当 中 U C + P v C
媒 体 内 容 安 全 是 媒 体 信 息 处 理 的 重 要 内 容 ， 在 我 国 信 息 安 全 战 略 中 占 有 十 分 重 要 的 地 位
从 “ 单 一 的 R F I D 感 知 ” 到 “ 基 于 R F I D 的 多 模 态 感 知 ” ： 扩 大 感 知 范 畴
自 适 应 的 后 进 先 出 ( L a s t - I n & F i r s t - O u t , L I F O ) 队 列
博 弈 驱 动 的 社 会 网 络 （ g a m i n g - d r i v e n & s o c i a l n e t w o r k s ）
互 联 网 时 代 的 触 觉 交 互 新 模 式
盲 人 触 觉 图 形 显 示 器 设 计 实 例
深 蓝 ( D e e p & B l u e )
阿 尔 法 狗 ( A l p h a G o )
国 外 主 流 研 究 和 开 发 项 目 介 绍
跨 媒 体 信 息 检 索 关 键 技 术 讨 论
面 向 自 主 网 络 实 现 的 框 架 模 型
自 主 网 络 框 架 模 型 的 应 用 思 路
面 向 低 视 力 人 群 的 可 穿 戴 设 备
模 仿 学 习 与 强 化 学 习 基 本 原 理
大 规 模 集 成 电 路 的 后 摩 尔 时 代
基 于 随 机 选 择 的 超 启 发 式 算 法
基 于 贪 心 策 略 的 超 启 发 式 算 法
面 向 服 务 的 网 络 管 理 体 系 结 构
虚 拟 现 实 系 统 开 发 平 台 与 标 准
问 题 6 人 机 交 互 的 沉 浸 感
哪 些 本 科 生 比 较 适 合 做 科 研 ？
整 合 优 势 资 源 ， 扶 助 贫 困 地 区
直 接 优 化 评 价 准 则 的 学 习 算 法
应 用 驱 动 的 数 据 中 心 流 量 调 度
系 统 安 全 的 重 要 性 及 基 本 概 念
移 动 自 组 网 地 址 自 动 配 置 技 术
移 动 自 组 网 试 验 床 及 测 试 结 果
位 置 共 现 查 询 词 模 式 挖 掘 算 法
基 于 模 型 驱 动 的 群 体 行 为 仿 真
基 于 数 据 驱 动 的 群 体 行 为 仿 真
基 于 混 合 驱 动 的 群 体 行 为 仿 真
基 于 脉 冲 神 经 网 络 的 认 知 计 算
虚 拟 用 户 环 境 的 G P U 虚 拟 化
虚 拟 用 户 环 境 的 数 据 组 织 模 型
云 端 数 据 中 心 虚 拟 化 的 必 要 性
采 用 “ 平 行 ” 的 体 系 仿 真 方 法
注 意 “ 大 尺 度 ” 体 系 建 模 问 题
国 内 外 中 文 树 库 的 对 比 性 评 述
草 图 （ s k e t c h i n g ）
航 海 领 域 仿 真 技 术 发 展 的 展 望
韩 国 （ S E E D 和 A I A R ）
D E S 类 密 码 S 盒 的 演 化 设 计
协 议 的 约 简 和 演 化 方 法 的 改 进
工 作 转 化 为 影 响 力 的 直 接 程 度
A I 加 速 器 的 软 硬 件 协 同 优 化
反 问 题 视 角 考 察 多 源 空 谱 融 合
数 字 化 时 代 的 数 据 利 用 与 保 护
多 媒 体 技 术 在 细 分 领 域 的 应 用
基 于 新 型 固 态 存 储 介 质 的 主 存
机 器 人 的 数 量 决 定 了 价 格 高 低
灵 活 可 配 置 的 机 器 人 开 发 平 台
一 个 领 域 怎 样 才 算 一 门 科 学 ？
学 会 对 专 委 的 政 策 引 导 与 服 务
建 立 专 委 经 费 规 范 的 管 理 模 式
C C F 最 佳 导 师 奖 （ 伯 乐 奖 ）
万 维 网 服 务 业 务 过 程 执 行 语 言
角 色 代 理 的 行 为 踪 迹 与 行 为 树
结 论 ： 改 变 很 可 能 已 不 可 避 免
V I N C A 中 的 业 务 服 务 建 模
对 话 系 统 组 成 模 块 和 基 本 原 理
连 接 知 识 库 的 生 成 式 对 话 系 统
任 务 驱 动 的 多 轮 深 度 对 话 系 统
C T F 对 抗 竞 技 赛 的 促 进 作 用
政 策 对 云 计 算 新 兴 产 业 的 支 持
数 据 中 心 面 临 着 多 方 面 的 挑 战
众 包 软 件 服 务 工 程 中 的 大 数 据
大 数 据 知 识 发 现 与 构 造 方 法 论
车 辆 自 组 织 网 络 及 其 路 由 方 法
行 驶 轨 迹 在 路 由 中 的 研 究 前 景
全 国 计 算 机 专 业 考 研 结 果 分 析
卡 耐 基 梅 隆 大 学 和 斯 坦 福 大 学
最 终 消 除 “ 智 力 的 不 对 称 ” ，
探 索 式 结 构 与 多 尺 度 结 构 研 究
基 于 多 智 能 体 系 统 的 网 络 分 析
广 播 电 视 视 频 信 号 的 发 展 历 程
新 产 业 周 期 下 的 基 础 软 件 发 展
文 化 是 基 础 软 件 发 展 难 的 根 源
工 业 控 制 计 算 机 的 特 点 与 应 用
现 场 总 线 与 工 业 以 太 网 互 补 性
一 个 成 功 的 实 时 以 太 网 E P A
首 先 ， 利 用 大 数 据 打 造 大 防 御
W a n n a C r y 的 蠕 虫 攻 击
W a n n a C r y 的 勒 索 攻 击
W a n n a C r y 与 永 恒 之 蓝
W a n n a C r y 的 变 种 分 析
W a n n a C r y 的 文 件 扫 描
W a n n a C r y 的 分 级 加 密
W a n n a C r y 的 加 密 算 法
W a n n a C r y 的 文 件 删 除
W a n n a C r y 的 对 抗 技 术
I S C A 和 中 国 大 陆 科 研 机 构
融 合 外 部 记 忆 的 神 经 机 器 翻 译
我 国 机 器 学 习 发 展 现 状 和 出 路
大 规 模 流 数 据 实 时 和 协 同 计 算
计 算 机 工 程 教 育 的 “ 过 去 时 ”
计 算 机 工 程 教 育 的 “ 现 在 时 ”
计 算 机 工 程 教 育 的 “ 将 来 时 ”
关 于 网 络 存 储 系 统 管 理 的 研 究
k - 极 大 核 （ k - c o r e ）
深 度 学 习 在 机 器 写 作 中 的 应 用
当 今 并 行 算 法 研 究 的 主 要 内 容
当 今 并 行 算 法 研 究 的 主 要 方 向
推 进 “ 虚 拟 现 实 ” 的 关 键 技 术
P 2 P 环 境 下 信 任 机 制 的 设 计
信 息 技 术 与 产 品 发 展 整 体 态 势
多 学 科 融 合 与 数 据 科 学 的 兴 起
深 度 分 析 推 动 大 数 据 智 能 应 用
数 据 权 属 与 数 据 主 权 备 受 关 注
立 异 才 能 标 新 跨 越 才 能 赶 上
用 户 画 像 在 推 荐 系 统 中 的 应 用
用 户 画 像 在 工 业 实 践 中 的 应 用
基 于 主 题 模 型 的 用 户 画 像 构 建
基 于 深 度 学 习 的 用 户 画 像 构 建
E S R T 协 议 与 P O R T 协 议
性 能 功 耗 比 成 为 重 要 设 计 指 标
互 联 网 体 系 结 构 的 发 展 与 挑 战
经 费 使 用 要 合 理 、 简 单 、 高 效
关 于 科 研 经 费 管 理 的 改 进 建 议
科 研 经 费 使 用 “ 重 物 不 重 人 ”
如 何 选 择 一 个 合 适 的 科 研 题 目
结 缘 C C F 贡 献 学 术 共 同 体
空 中 双 手 盲 打 输 入 的 运 动 模 型
I M 的 重 要 性 将 超 越 电 子 邮 件
策 略 ： 培 训 新 教 师 以 影 响 未 来
计 算 产 业 进 入 多 样 性 计 算 时 代
协 同 创 新 需 要 共 赢 的 生 态 系 统
神 经 网 络 的 可 解 释 性 研 究 现 状
数 据 价 值 释 放 面 临 的 核 心 挑 战
“ 水 杉 在 线 ” 中 的 特 色 子 系 统
算 力 网 络 体 系 架 构 与 关 键 技 术
新 的 非 易 失 性 存 储 器 ： 忆 阻 器
S O S P 的 过 去 、 现 在 和 未 来
第 六 ， 组 织 混 乱 ， 缺 乏 逻 辑 性
生 物 学 家 和 物 理 学 家 怎 么 做 ？
拥 抱 未 来 — — 泛 加 速 器 与 安 全
高 瞻 远 瞩 ， 试 问 技 术 战 略 管 理
政 府 合 法 监 听 权 与 民 权 的 博 弈
数 据 价 值 链 的 核 心 ： 用 户 数 据
2 0 1 8 I T 女 性 精 英 论 坛
分 享 科 研 院 所 精 英 的 成 长 经 历
传 承 创 新 创 业 者 的 信 心 和 勇 气
从 超 级 计 算 机 到 高 性 能 计 算 机
V i d e o 及 其 组 合 词 的 定 名
有 关 V i d e o 的 定 义 和 解 释
建 议 定 为 “ 视 频 ” 或 “ 影 像 ”
世 界 一 流 大 学 — — 追 求 的 目 标
利 用 各 种 途 径 学 习 并 成 为 专 家
认 证 的 流 程 要 修 订 并 相 对 固 定
对 被 认 证 学 校 有 关 人 员 要 培 训
要 有 一 批 非 常 专 业 的 认 证 专 家
汽 车 软 件 系 统 发 展 现 状 与 趋 势
平 台 （ P l a t f o r m )
如 何 界 定 、 保 护 用 户 权 利 边 界
计 算 机 专 业 面 临 的 机 遇 与 挑 战
学 生 参 与 科 研 培 养 非 技 术 能 力
将 课 程 思 政 引 入 人 才 培 养 体 系
W i n d o w s 操 作 系 统 特 征
多 声 学 特 征 流 决 策 级 融 合 模 型
数 字 经 济 基 础 设 施 的 应 用 视 角
数 字 经 济 基 础 设 施 的 技 术 视 角
云 - 端 融 合 资 源 的 软 件 定 义 化
云 - 端 融 合 资 源 的 管 理 与 优 化
遗 产 应 用 的 云 - 端 融 合 化 改 造
无 线 传 感 器 网 络 节 点 综 合 比 较
现 有 科 技 人 员 评 价 体 系 的 问 题
搜 索 的 未 来 是 人 工 智 能 的 明 珠
事 理 图 谱 中 事 件 的 定 义 与 表 示
C C F 专 委 工 委 本 届 工 作 计 划
时 间 敏 感 的 数 据 在 线 交 易 机 制
图 灵 之 辩 （ 支 持 图 灵 的 理 由 ）
针 对 密 码 学 算 法 本 身 进 行 优 化
基 于 区 域 控 制 器 的 集 中 式 结 构
用 户 行 为 偏 差 与 少 数 人 的 智 慧
基 于 互 联 网 的 图 像 检 索 与 融 合
揭 示 碎 片 化 知 识 拓 扑 融 合 机 理
碎 片 化 知 识 表 示 / 知 识 簇 表 示
软 件 工 程 教 育 会 议 和 组 织 机 构
言 语 链 是 人 类 社 会 活 动 的 纽 带
基 于 W a a S 的 群 智 互 助 服 务
互 助 情 感 - 认 知 脑 样 本 库
共 性 与 个 性 模 型 闭 环 控 制 机 制
大 数 据 技 术 生 态 环 境 范 围 扩 大
数 据 万 维 网 的 数 据 存 储 和 索 引
合 理 行 动 智 能 机 器 的 系 统 架 构
合 理 行 动 智 能 机 器 与 机 器 学 习
区 分 式 模 型 - 支 持 向 量 机 模 型
元 宇 宙 给 网 络 空 间 带 来 新 挑 战
用 户 侧 无 重 叠 、 物 品 侧 有 重 叠
用 户 侧 有 重 叠 、 物 品 侧 无 重 叠
现 有 的 树 状 结 构 数 据 处 理 系 统
对 软 件 定 义 网 络 的 认 识 与 思 考
个 人 信 息 开 发 利 用 与 安 全 并 重
密 码 安 全 一 体 化 的 新 防 护 思 路
以 密 码 为 基 础 的 去 标 识 化 体 系
个 人 信 息 保 护 的 创 新 落 地 模 式
学 术 界 应 注 重 支 撑 产 业 的 发 展
实 现 通 用 智 能 的 道 路 还 很 曲 折
多 尺 度 视 觉 探 勘 及 视 觉 抽 象 化
贝 叶 斯 劝 说 研 究 的 进 展 和 应 用
社 会 信 息 网 络 分 析 的 研 究 进 展
问 题 驱 动 而 非 答 案 驱 动 的 研 究
“ 开 源 ” 的 开 源 软 件 工 程 教 育
知 识 驱 动 的 众 包 结 果 汇 聚 方 法
真 三 维 显 示 技 术 “ 真 ” 在 哪 里
全 息 三 维 显 示 技 术 的 发 展 现 状
基 于 领 域 外 延 本 体 的 需 求 抽 取
基 于 内 涵 本 体 的 需 求 自 动 建 模
抗 恶 劣 环 境 计 算 机 的 创 新 设 计
抗 恶 劣 环 境 计 算 机 的 标 准 建 设
达 特 茅 斯 会 议 与 人 工 智 能 历 史
重 要 结 论 在 东 亚 / 中 国 的 应 用
数 据 集 中 关 于 中 国 的 相 关 数 据
基 于 个 人 血 统 探 究 人 口 子 结 构
I o T 感 知 中 的 可 能 欺 骗 攻 击
对 基 于 的 手 势 识 别 的 对 抗 攻 击
分 布 式 数 据 集 模 型 与 分 组 操 作
B i g f l o w 系 统 整 体 架 构
人 机 物 融 合 形 成 新 的 计 算 模 式
人 机 物 融 合 的 学 习 和 研 究 方 法
人 机 物 系 统 的 创 新 和 群 体 涌 现
汉 语 语 言 资 源 建 设 之 理 论 基 础
统 计 方 法 对 语 言 学 知 识 的 需 求
综 合 型 语 言 知 识 库 的 发 展 规 划
做 出 杰 出 贡 献 的 计 算 机 科 学 家
必 须 充 分 发 挥 政 府 的 主 导 作 用
互 联 网 虚 假 信 息 发 展 及 其 危 害
多 学 科 引 导 下 的 虚 假 新 闻 检 测
C C F 第 十 届 理 事 长 就 职 仪 式
2 0 1 1 C C F 杰 出 贡 献 奖
复 杂 计 算 体 系 结 构 的 基 本 原 理
基 于 深 度 学 习 的 特 征 匹 配 技 术
分 子 自 动 机 模 型 的 细 胞 内 验 证
领 域 共 性 和 变 化 性 需 求 的 建 模
青 鸟 领 域 工 程 方 法 / F O D M
挑 战 八 ： 用 户 界 面 与 用 户 体 验
挑 战 九 ： 多 维 数 据 的 交 叉 利 用
数 据 从 此 有 了 组 织 、 有 了 结 构
在 芯 片 后 期 调 试 验 证 中 的 作 用
对 改 进 工 艺 和 芯 片 良 率 的 影 响
人 工 智 能 的 技 术 风 口 在 哪 儿 ？
深 度 学 习 是 又 一 个 星 球 级 计 算
编 译 生 成 可 执 行 代 码 的 可 信 性
软 件 可 信 性 度 量 的 理 论 与 方 法
面 向 未 来 实 现 跨 越 式 发 展
基 于 图 像 的 医 学 生 物 特 征 识 别
基 于 波 形 的 医 学 生 物 特 征 识 别
基 于 气 味 的 医 学 生 物 特 征 识 别
融 合 知 识 图 谱 ， 增 强 建 模 能 力
引 入 社 交 信 息 ， 捕 捉 用 户 兴 趣
超 低 功 耗 、 超 小 全 功 能 处 理 器
面 向 用 户 实 际 应 用 的 片 上 系 统
F R O S T 冷 启 动 攻 击 的 条 件
A I P e r f 设 计 目 标 与 思 路
评 测 程 序 包 含 必 要 的 多 机 通 信
案 例 1 ： 科 学 与 工 程 仿 真 数 据
对 南 加 州 大 学 计 算 机 系 的 影 响
